id,X,Y
3239,395080.2005,4619685.881
3240,395279.317,4619857.429
3241,395151.7914,4619950.065
3242,394657.5216,4619439.365
3243,395281.3664,4619033.067
3244,394662.0918,4619224.283
3245,394864.2406,4619671.296
3246,395206.493,4619017.341
3247,394598.535,4619322.766
3248,394816.8294,4619031.003
3249,395256.9958,4619688.88
3250,394678.6751,4619797.873
3251,395172.7288,4619893.438
3252,395418.3822,4619082.201
3253,395347.7729,4619890.083
3254,394801.759,4619062.945
3255,395457.3362,4619791.977
3256,395230.8585,4619343.205
3257,395377.6454,4619647.879
3258,395519.0423,4619922.289
3259,395294.2435,4619031.699
3260,394787.1479,4619472.197
3261,394980.6357,4619262.195
3262,395468.9856,4619156.45
3263,395512.6019,4619142.024
3264,394551.0074,4619452.434
3265,394716.4015,4619195.357
3266,395031.8932,4619568.041
3267,395536.8652,4619862.099
3268,394617.8343,4619818.545
3269,395523.5435,4619409.956
3270,394958.0533,4619969.424
3271,395426.5318,4619995.526
3272,394971.1004,4619787.788
3273,394838.1336,4619129.972
3274,394557.5185,4619954.047
3275,395234.3925,4619862.214
3276,394861.8191,4619913.304
3277,395512.6048,4619136.64
3278,395234.8897,4619862.59
3279,394734.4144,4619323.038
3280,394693.0159,4619959.176
3281,395337.5007,4619552.331
3282,394904.7191,4619147.975
3283,395032.9855,4619197.544
3284,394912.5879,4619939.334
3285,395238.1099,4619366.505
3286,394921.448,4619247.809
3287,395219.3742,4619669.066
3288,394746.2769,4619542.327
3289,394894.1657,4619400.122
3290,394784.8391,4619628.588
3291,395281.9714,4619070.374
3292,395507.7127,4619719.652
3293,394795.9202,4619947.626
3294,394909.0663,4619844.451
3295,395177.7385,4619231.523
3296,394792.137,4619041.155
3297,394847.4112,4619381.551
3298,394785.2195,4619683.862
3299,394992.6318,4619570.943
3300,395536.6516,4619608.645
3301,394693.7714,4619209.812
3302,395159.1616,4619436.978
3303,394874.4715,4619720.156
3304,395320.8639,4619962.809
3305,395091.117,4619360.022
3306,394865.3575,4619102.842
3307,395227.0135,4619579.547
3308,395038.7747,4619050.123
3309,395388.6169,4619894.01
3310,395412.7776,4619309.614
3311,394658.1648,4618991.648
3312,395085.6372,4619523.669
3313,394830.0939,4619822.052
3314,394821.1146,4619666.267
3315,395272.2935,4619738.518
3316,395150.5107,4619703.25
3317,395111.5293,4619942.144
3318,395345.8353,4619658.552
3319,394996.5232,4619315.18
3320,394792.9811,4619262.991
3321,395372.0889,4619268.324
3322,394570.0097,4619485.526
3323,395353.0136,4619315.632
3324,394743.9063,4619550.324
3325,395106.8975,4619296.004
3326,395159.7054,4619807.951
3327,394657.7238,4619555.118
3328,395357.7779,4619931.684
3329,394714.7741,4619199.446
3330,395357.368,4619442.024
3331,395429.9897,4619771.918
3332,394592.629,4619182.672
3333,394977.1242,4619766.789
3334,395146.5739,4619940.59
3335,395455.3636,4619599.467
3336,394539.6687,4619253.641
3337,395313.1291,4619377.467
3338,395058.9847,4619012.823
3339,394750.7177,4619684.14
3340,394835.2603,4619550.554
3341,394641.4207,4619056.287
3342,395501.9818,4619306.664
3343,395188.152,4619264.984
3344,395262.0848,4619638.309
3345,395350.2763,4619976.333
3346,395018.9679,4619572.162
3347,394937.6108,4619761.709
3348,395210.8519,4619882.77
3349,394715.8878,4619050.586
3350,395133.7852,4618995.574
3351,395134.7394,4619040.051
3352,395347.6635,4619224.192
3353,395409.6531,4619539.216
3354,395116.8479,4619010.205
3355,395487.59,4619060.651
3356,394844.6212,4619200.504
3357,394631.5454,4619987.805
3358,395190.7661,4619419.382
3359,395334.5771,4619461.21
3360,395441.3108,4619276.533
3361,394715.581,4619565.454
3362,394773.4432,4619285.191
3363,395119.057,4619185.394
3364,395412.1668,4619311.214
3365,395083.7996,4619633.009
3366,395270.5282,4619876.721
3367,395487.4881,4619568.481
3368,395244.6742,4619308.016
3369,395544.9099,4619691.35
3370,394763.4365,4619659.636
3371,394758.3901,4619345.164
3372,394804.183,4619004.732
3373,394837.7753,4619269.777
3374,395005.661,4619687.403
3375,395228.3552,4619994.633
3376,394838.8888,4619458.039
3377,395198.6821,4619234.309
3378,394939.4725,4619629.928
3379,395241.9946,4619398.884
3380,395124.9885,4619468.207
3381,395284.6868,4619585.155
3382,395495.8317,4619907.268
3383,394537.5171,4619237.835
3384,395079.2235,4619405.453
3385,394958.5971,4619054.626
3386,395478.4791,4619718.471
3387,395290.9132,4619092.059
3388,395133.2192,4619486.831
3389,394930.9385,4619908.85
3390,394546.7275,4619589.596
3391,395392.2018,4619524.129
3392,395184.8788,4619694.212
3393,394939.9867,4619639.475
3394,394597.3391,4619095.223
3395,394931.0732,4619730.694
3396,395018.1263,4619841.025
3397,394628.6136,4619466.075
3398,394970.4564,4619861.573
3399,395277.6654,4619835.688
3400,394954.6637,4619795.102
3401,394813.8366,4619306.19
3402,394652.555,4619967.07
3403,395165.0431,4619417.354
3404,394845.7606,4619274.434
3405,395436.498,4619655.08
3406,394780.5904,4619720.43
3407,394813.6936,4619816.599
3408,395315.5989,4619204.312
3409,394622.4537,4619045.994
3410,395353.9239,4619850.967
3411,394676.1314,4619573.162
3412,395450.3711,4619023.77
3413,395457.4921,4619564.8
3414,395408.029,4619448.578
3415,394585.7095,4619180.762
3416,394552.6476,4619710.134
3417,395062.2995,4619816.35
3418,394930.791,4619171.795
3419,395175.6911,4619816.97
3420,395449.3339,4619018.836
3421,395478.014,4619786.76
3422,395103.9815,4619588.172
3423,395522.646,4619482.499
3424,395458.8822,4619973.307
3425,394865.4561,4619824.149
3426,394886.4135,4619293.447
3427,395435.5244,4619568.246
3428,394858.3677,4619379.594
3429,395275.0171,4619704.772
3430,394968.117,4619530.801
3431,395533.0374,4619610.911
3432,395106.5444,4619537.07
3433,394888.5325,4619466.518
3434,394822.3606,4619736.874
3435,395002.1447,4619663.169
3436,395100.8523,4619377.534
3437,394579.9431,4619032.548
3438,395141.6837,4619095.695
3439,395062.7501,4619973.641
3440,394988.6515,4619853.545
3441,395448.7293,4619250.363
3442,395159.5522,4619271.913
3443,395069.7672,4619390.405
3444,395151.0318,4619073.279
3445,394814.0792,4619592.788
3446,394578.2935,4619432.049
3447,395287.2978,4619271.501
3448,395123.2199,4619779.478
3449,395359.2084,4619565.157
3450,395162.2451,4619051.165
3451,395157.037,4619991.741
3452,394891.0252,4619856.852
3453,395089.0541,4619903.087
3454,395255.219,4619684.458
3455,395522.8102,4619807.038
3456,394680.6942,4619661.051
3457,394956.1605,4619960.75
3458,395143.2255,4619406.227
3459,395365.0889,4619494.636
3460,395035.4024,4619666.247
3461,395090.1319,4619019.123
3462,395319.1234,4619581.939
3463,395504.8177,4619285.068
3464,395209.2543,4619759.964
3465,395314.4703,4619057.135
3466,395326.4765,4619846.375
3467,394843.9198,4619296.665
3468,395011.3283,4619725.949
3469,395033.0363,4619360.865
3470,394707.0426,4619181.08
3471,395419.0728,4619907.381
3472,395348.8031,4619339.161
3473,395471.7615,4619500.276
3474,395164.651,4619038.169
3475,395268.9773,4619067.556
3476,395392.34,4619272.604
3477,395488.7633,4619821.856
3478,395346.1716,4619719.464
3479,395067.0058,4619254.356
3480,394914.8081,4619935.773
3481,395520.3332,4619403.594
3482,395121.4449,4619125.357
3483,395482.3943,4619316.999
3484,394960.8145,4619175.765
3485,395043.762,4619165.217
3486,395041.5367,4619363.749
3487,394908.6884,4619519.992
3488,395397.223,4619880.616
3489,395500.1091,4618997.564
3490,395248.408,4619569.375
3491,394858.5836,4619671.929
3492,395535.1194,4619819.82
3493,394657.2299,4619283.124
3494,394756.5827,4619657.401
3495,395505.5351,4619449.634
3496,394563.3683,4619048.271
3497,394540.124,4619972.848
3498,395089.5764,4619840.763
3499,395387.9785,4619721.411
3500,395287.2951,4619113.664
3501,394704.2566,4619578.842
3502,395000.9592,4619951.622
3503,394539.9149,4619329.444
3504,394783.0155,4619836.669
3505,394662.0165,4619989.794
3506,394595.3867,4619879.523
3507,394711.2762,4619775.31
3508,394924.3688,4619571.956
3509,395511.7217,4619130.64
3510,394597.535,4619465.269
3511,394995.6637,4619865.953
3512,395354.2959,4619657.609
3513,394565.5367,4619923.701
3514,394752.4138,4619548.641
3515,394622.7366,4619350.98
3516,394863.0582,4619456.713
3517,395121.539,4619551.24
3518,395046.9196,4619475.943
3519,394698.9367,4619579.884
3520,394678.007,4619795.144
3521,395543.9767,4619165.624
3522,394729.0866,4619056.745
3523,395280.2526,4619511.641
3524,395330.2009,4619287.97
3525,394595.5078,4619387.644
3526,395268.191,4619657.198
3527,394991.8288,4619950.741
3528,394540.7022,4619346.299
3529,394809.1242,4619652.88
3530,395392.5114,4619658.838
3531,395432.8503,4619563.343
3532,394744.7689,4619646.708
3533,395094.8524,4619910.299
3534,394540.0325,4619711.903
3535,394957.9232,4619029.02
3536,394830.6367,4619928.354
3537,394554.4129,4619173.062
3538,394909.5452,4619289.566
3539,395189.6629,4619612.3
3540,395179.2679,4619167.16
3541,395174.7879,4619291.046
3542,394582.4,4619134.259
3543,394701.5079,4619700.39
3544,394910.2282,4619660.951
3545,394732.3779,4619356.371
3546,395453.5322,4619046.847
3547,395183.4387,4619043.736
3548,395226.0744,4619052.618
3549,394722.0498,4619664.2
3550,394963.3117,4619209.161
3551,395209.2195,4619789.721
3552,395102.4957,4619536.419
3553,395397.2205,4619311.705
3554,394895.5834,4619711.24
3555,394550.4595,4619175.817
3556,395323.4988,4619674.603
3557,395377.6501,4619336.902
3558,394654.0889,4619984.874
3559,395189.1987,4619986.676
3560,395236.0639,4619224.223
3561,395284.0107,4619650.55
3562,395406.5482,4619170.563
3563,395194.3476,4619918.197
3564,395222.0566,4619437.276
3565,394650.8239,4619073.234
3566,395100.776,4619100.112
3567,395169.6929,4619822.282
3568,394750.96,4619346.131
3569,395113.1286,4619424.003
3570,394993.9955,4619094.456
3571,394930.43,4619304.167
3572,394985.5729,4619022.083
3573,395119.8288,4619852.764
3574,395045.3088,4619595.128
3575,395524.8335,4619527.766
3576,394722.2479,4619855.766
3577,394738.5217,4619660.837
3578,395546.8207,4619617.829
3579,395120.2474,4619574.948
3580,395311.9141,4619752.852
3581,394760.6792,4619493.217
3582,394735.7272,4619906.383
3583,394890.3037,4619906.368
3584,395115.4259,4619087.2
3585,394733.7281,4619839.27
3586,394704.507,4619386.076
3587,395431.3793,4619720.021
3588,395272.7362,4619751.208
3589,395197.3296,4619946.664
3590,395083.124,4619539.727
3591,395170.8649,4619178.943
3592,394718.5396,4619103.257
3593,394642.8572,4619952.66
3594,394606.1106,4619759.391
3595,395347.4259,4619367.556
3596,395367.0698,4619060.728
3597,395490.1356,4619203.063
3598,394827.4819,4619588.013
3599,394771.4809,4619290.629
3600,395307.4244,4619127.56
3601,394847.521,4619158.863
3602,394872.3645,4619060.657
3603,394716.7949,4619696.817
3604,394871.6012,4619231.583
3605,394890.9469,4619601.248
3606,395444.5007,4619137.515
3607,394543.653,4619412.833
3608,395212.1984,4619870.211
3609,395268.265,4619839.627
3610,395012.548,4619840.928
3611,395328.6144,4619677.91
3612,394919.0187,4619962.712
3613,395286.9608,4619009.832
3614,394899.4547,4619402.018
3615,394637.186,4619933.357
3616,395040.8979,4619093.561
3617,394636.4734,4619437.618
3618,394852.0758,4619784.448
3619,394599.992,4619289.428
3620,395530.5806,4619001.932
3621,394563.8369,4619463.828
3622,395155.3658,4619795.001
3623,395066.3239,4619321.247
3624,394598.7781,4619256.243
3625,394632.8951,4619606.66
3626,395344.9022,4619041.506
3627,395086.4517,4619286.268
3628,394850.8406,4619169.798
3629,394960.0664,4619624.43
3630,395007.2332,4619588.625
3631,394902.3429,4619568.616
3632,394655.6745,4619962.479
3633,395338.4219,4619942.848
3634,395094.7318,4619725.652
3635,395500.1165,4619428.362
3636,395218.4529,4619812.589
3637,395391.3824,4619594.198
3638,395448.9392,4619558.845
3639,395102.1121,4619150.827
3640,394739.4476,4619694.783
3641,395275.6053,4619039.344
3642,394954.6903,4619298.319
3643,395303.7657,4619760.062
3644,394867.2561,4619285.135
3645,394794.771,4619742.397
3646,394725.5892,4619746.953
3647,395396.8658,4619593.749
3648,394951.6973,4619477.081
3649,395176.5306,4619885.811
3650,394842.8994,4619026.15
3651,395339.7782,4619148.902
3652,395403.5887,4619573.923
3653,395364.5472,4619812.109
3654,394710.8412,4619657.357
3655,394600.7514,4619674.462
3656,394627.8643,4619886.09
3657,395006.099,4619888.789
3658,394909.2707,4619342.377
3659,395529.5384,4619616.592
3660,395480.2292,4619685.363
3661,395154.8215,4619137.191
3662,395531.2143,4619249.368
3663,395405.726,4619856.574
3664,394544.2432,4619608.936
3665,395517.9844,4619988.012
3666,394592.5649,4619323.229
3667,395419.3887,4619874.066
3668,394707.1713,4619241.9
3669,394634.9486,4619402.893
3670,395293.3631,4619463.614
3671,395376.7517,4619300.849
3672,395327.0989,4619662.723
3673,395124.0753,4619647.321
3674,395468.696,4619089.395
3675,395273.8636,4619762.435
3676,395220.9325,4619811.345
3677,395355.3301,4619378.14
3678,394698.8895,4619357.585
3679,395261.515,4619498.379
3680,395437.229,4619898.545
3681,395042.0141,4619888.484
3682,395471.8572,4619124.511
3683,395196.7398,4619283.35
3684,395280.7082,4619312.877
3685,394730.2153,4619443.69
3686,395373.8852,4619684.364
3687,394674.3405,4619282.083
3688,394555.6068,4619903.078
3689,395026.0487,4619438.966
3690,395173.5721,4619423.482
3691,395481.3919,4619470.042
3692,395218.9234,4619685.186
3693,395017.9901,4619376.266
3694,394623.6648,4619212.681
3695,395198.9516,4619790.104
3696,394575.3629,4619479.897
3697,394711.7395,4619729.877
3698,395002.3843,4619485.488
3699,395474.7832,4619593.083
3700,394673.2488,4619039.526
3701,395202.7291,4619786.146
3702,394628.325,4619126.793
3703,395540.6136,4619670.722
3704,394756.5265,4619210.419
3705,395261.8668,4619274.589
3706,395471.367,4619621.54
3707,395180.2334,4619198.366
3708,395040.6634,4619593.973
3709,394819.47,4619036.854
3710,395505.5936,4619041.94
3711,394922.1599,4619154.73
3712,394900.9049,4619660.566
3713,394758.1732,4619214.67
3714,395218.5775,4619752.822
3715,395119.8347,4619596.082
3716,395143.9542,4619510.739
3717,395306.3439,4619541.674
3718,395125.4244,4619933.665
3719,394713.2428,4619357.952
3720,395089.0973,4619032.072
3721,395345.4841,4619527.068
3722,395420.3057,4619405.957
3723,395251.1277,4619245.778
3724,395006.3307,4619495.778
3725,395374.9312,4619647.269
3726,394583.2213,4619739.953
3727,395242.4671,4619815.679
3728,394679.3638,4619366.336
3729,395277.8353,4619965.517
3730,394748.3149,4619729.5
3731,394591.9043,4619929.818
3732,395386.4652,4619717.469
3733,395226.4657,4619844.234
3734,394662.1367,4619880.363
3735,395094.5871,4619737.156
3736,394936.5766,4619611.695
3737,394764.2924,4619773.818
3738,394706.7125,4619111.584
3739,395515.3785,4619858.836
3740,395364.2916,4619374.995
3741,395533.6564,4619926.159
3742,395398.8191,4618993.99
3743,394907.179,4619981.564
3744,394762.0989,4619699.565
3745,394843.1584,4619204.815
3746,395498.4981,4619686.453
3747,394653.5446,4619545.171
3748,395041.0824,4619163.596
3749,395284.3651,4619429.531
3750,395235.253,4619098.079
3751,395278.1407,4619223.227
3752,394651.7988,4619059.029
3753,395374.931,4619117.449
3754,395171.8307,4619826.987
3755,395443.5486,4619038.699
3756,395439.2821,4619388.301
3757,394839.2597,4619905.223
3758,394988.9194,4619587.305
3759,395515.4464,4619740.26
3760,394749.4156,4619236.752
3761,395039.8727,4619542.32
3762,395495.9254,4619997.53
3763,394874.8034,4619169.38
3764,394964.0334,4619144.302
3765,394832.3224,4619625.404
3766,394872.4309,4619710.802
3767,395269.8809,4619250.502
3768,394682.151,4619544.129
3769,395137.1364,4619605.563
3770,395220.2034,4619955.434
3771,395136.9266,4619951.531
3772,395020.8258,4619108.546
3773,394724.6993,4619755.724
3774,395457.1584,4619546.979
3775,395088.6217,4619541.719
3776,395234.8162,4619301.096
3777,395289.9422,4619324.85
3778,395358.0281,4619366.004
3779,395124.4665,4619110.674
3780,394905.8232,4619065.569
3781,395277.6688,4619786.501
3782,394758.8813,4619159.23
3783,394841.194,4619278.818
3784,394923.4707,4619200.087
3785,394583.5316,4619528.223
3786,395449.745,4619215.719
3787,394578.5138,4619604.562
3788,395053.8331,4619937.73
3789,395364.3244,4619165.074
3790,394812.8994,4618998.931
3791,395136.8196,4619809.61
3792,395280.8517,4619824.255
3793,394654.9924,4619195.499
3794,395295.2299,4619562.273
3795,394667.7828,4619826.725
3796,395451.8792,4619995.181
3797,395472.0609,4619812.384
3798,395226.4985,4619193.101
3799,394872.5368,4619341.146
3800,395376.7505,4619050.739
3801,395235.2929,4619087.246
3802,395429.1567,4619538.207
3803,394907.948,4619071.431
3804,394783.6802,4619720.128
3805,394694.6134,4619124.605
3806,394573.3607,4619548.827
3807,394873.4613,4619613.861
3808,394953.6936,4619169.177
3809,395083.4328,4619584.006
3810,395112.6472,4619944.65
3811,395151.5974,4619323.305
3812,394753.3689,4619206.714
3813,394765.205,4619763.625
3814,395543.0713,4619419.059
3815,395071.9642,4619395.089
3816,394954.2902,4619516.123
3817,394716.9111,4619391.446
3818,395309.4759,4619432.201
3819,394566.3154,4619106.912
3820,395496.6983,4619417.259
3821,394890.8961,4619999.202
3822,395217.0379,4619782.988
3823,395354.1661,4619878.298
3824,394635.2329,4619323.061
3825,395301.2439,4619093.936
3826,395210.3625,4619564.922
3827,394681.8301,4619753.488
3828,395501.8797,4619000.843
3829,394601.2276,4619459.945
3830,394690.0423,4619952.729
3831,394655.8328,4619553.999
3832,395203.3714,4619813.521
3833,395287.9012,4619935.154
3834,395472.0842,4619415.265
3835,395199.4794,4619498.379
3836,395200.1246,4619551.974
3837,394861.0469,4619559.65
3838,395544.398,4619908.519
3839,395299.7673,4619972.08
3840,394661.3302,4619063.003
3841,395267.4941,4619198.057
3842,395122.0023,4619993.263
3843,395463.3795,4619704.994
3844,395459.6555,4619950.729
3845,394778.0547,4619451.106
3846,394730.9411,4619632.665
3847,395524.8569,4619418.569
3848,394691.9959,4619662.357
3849,394804.4416,4619339.136
3850,395427.7072,4619890.677
3851,394734.0836,4619455.835
3852,395127.7105,4619652.777
3853,395065.9569,4619919.926
3854,395469.0457,4619490.68
3855,394761.6011,4619208.425
3856,395516.7097,4619737.929
3857,395534.2889,4619586.363
3858,395385.8699,4619300.997
3859,395141.6337,4619047.868
3860,394833.3727,4619998.061
3861,394952.9507,4619819.415
3862,395157.5985,4619864.279
3863,394773.6092,4619461.322
